Date,Actual,ARIMA_Forecast,SARIMAX_Forecast,ARIMA_Error,SARIMAX_Error,ARIMA_Correct_Dir,SARIMAX_Correct_Dir
2015-11-16,0.0150924911083294,0.0005991385294110122,0.010630210737815789,0.014493352578918388,0.004462280370513612,1,1
2015-11-17,-0.0007295204603619,0.0005991440238549624,-0.003938724414328194,0.0013286644842168624,0.0032092039539662943,0,1
2015-11-18,0.015741264127596,0.0005991452768259476,0.010489266160733122,0.015142118850770053,0.005251997966862879,1,1
2015-11-19,-0.0008629259991995,0.0005991450935299176,-0.00048411686173871417,0.0014620710927294176,0.00037880913746078583,0,1
2015-11-20,0.003637707011179,0.0005991450411405699,0.008737183345081265,0.00303856197003843,0.005099476333902265,1,1
2015-11-23,-0.0011473114838098,0.0005991450470162674,0.00014548708374453921,0.0017464565308260675,0.0012927985675543392,0,0
2015-11-24,0.0013385178150221,0.0005991450491663991,9.299889013714255e-06,0.0007393727658557009,0.0013292179260083856,1,1
2015-11-25,-0.0001429675290038,0.0005991450489886778,0.005042863093391138,0.0007421125779924778,0.005185830622394938,0,0
2015-11-27,0.0011456814430421,0.0005991450489018655,-0.0002655323919987832,0.0005465363941402345,0.0014112138350408831,1,0
2015-11-30,-0.0041604756003253,0.0005991450489067493,-0.0053373592385861385,0.004759620649232049,0.0011768836382608384,0,1
2015-12-01,0.0094907649973682,0.0005991450489102026,0.008918914482385975,0.008891619948457998,0.0005718505149822257,1,1
2015-12-02,-0.0102575336588472,0.0005991450489100925,-0.008183932284324182,0.010856678707757292,0.002073601374523018,0,1
2015-12-03,-0.0141017775883827,0.0005991450489099571,-0.009745061377681353,0.014700922637292656,0.004356716210701347,0,1
2015-12-04,0.0193151289440506,0.0005991450489099583,0.017003854187280364,0.01871598389514064,0.0023112747567702353,1,1
2015-12-07,-0.0060771052606062,0.0012846881970110355,-0.007711348623682552,0.007361793457617236,0.0016342433630763516,0,1
2015-12-08,-0.0067422814203958,-1.3216182478291514e-05,-0.009023532400657926,0.006729065237917508,0.002281250980262126,1,1
2015-12-09,-0.0078097155042062,0.0005684808115159931,-0.00951731038625734,0.008378196315722194,0.0017075948820511394,0,1
2015-12-10,0.0025776184320361,0.0006176154177586449,0.0012667414249829634,0.001960003014277455,0.0013108770070531365,1,1
2015-12-11,-0.0195713085036399,0.0005989268516036295,-0.020941647951933116,0.02017023535524353,0.0013703394482932167,0,1
2015-12-14,0.0050394638599384,0.0005971026152328699,0.007244603974008458,0.00444236124470553,0.0022051401140700576,1,1
2015-12-15,0.0104432382505282,0.0005977003929314513,0.008880822038804439,0.009845537857596749,0.0015624162117237606,1,1
2015-12-16,0.0145259173041729,0.0005977670885144184,0.012960578257174392,0.013928150215658481,0.0015653390469985082,1,1
2015-12-17,-0.0153552222707458,0.0005977480575898243,-0.005322441679510598,0.015952970328335626,0.010032780591235203,0,1
2015-12-18,-0.0179758477789112,0.000597745649522995,-0.00758232062907135,0.018573593428434194,0.010393527149839848,0,1
2015-12-21,0.008215386472597,0.0005977462523311985,0.009491258237591062,0.007617640220265801,0.0012758717649940625,1,1
2015-12-22,0.00903346754854,0.0005977463383684327,0.011525054675843211,0.008435721210171568,0.0024915871273032113,1,1
2015-12-23,0.0123071257731357,0.0005977463193793594,0.008317650791704247,0.01170937945375634,0.003989474981431453,1,1
2015-12-24,-0.001651985145023,0.0005977463163327679,-0.00018614483106132746,0.002249731461355768,0.0014658403139616726,0,1
2015-12-28,-0.0022873921785271,0.0005977463169273255,-0.007159996607624954,0.0028851384954544255,0.004872604429097854,0,1
2015-12-29,0.0106153049435031,0.0005977463170343685,0.006459873904558723,0.01001755862646873,0.004155431038944377,1,1
2015-12-30,-0.0071131920763342,0.0005977463170158779,-0.007064056670086141,0.007710938393350078,4.913540624805913e-05,0,1
2015-12-31,-0.0100537211402826,0.0005977463170121427,-0.0034876319549596926,0.010651467457294742,0.006566089185322907,0,1
2016-01-04,-0.0140778599571528,0.0005977463170127134,-0.010616748166162891,0.014675606274165512,0.0034611117909899083,0,1
2016-01-05,0.0016899792779319,0.000597746317012843,0.005395426595890341,0.001092232960919057,0.0037054473179584406,1,1
2016-01-06,-0.0126945282713372,0.0005977463170128255,-0.007278901586939025,0.013292274588350025,0.005415626684398174,0,1
2016-01-07,-0.0242840718318049,0.00029398425510016973,-0.016771290306856805,0.02457805608690507,0.007512781524948095,0,1
2016-01-08,-0.011037231488814,0.0009488568968901718,-0.006107661726610383,0.01198608838570417,0.004929569762203616,0,1
2016-01-11,0.0009892552576478,0.0004983258647109982,0.00719775813718202,0.0004909293929368019,0.00620850287953422,1,1
2016-01-12,0.008036187647032,0.0004701126530159412,0.0070672162459686,0.007566074994016058,0.0009689714010633994,1,1
2016-01-13,-0.0252571743420592,0.00048567766443494706,-0.009884301005028379,0.02574285200649415,0.015372873337030822,0,1
2016-01-14,0.0162836535917839,0.0004868494324939955,0.0059215205182817105,0.015796804159289902,0.010362133073502188,1,1
2016-01-15,-0.0216997062375059,0.0004863139306300801,-0.012212675128735116,0.022186020168135978,0.009487031108770784,0,1
2016-01-19,0.001330223399498,0.00048626652554278443,0.002275118599475153,0.0008439568739552156,0.0009448951999771532,1,1
2016-01-20,-0.0128977710660911,0.0004862848684343326,-0.005746089738179346,0.013384055934525433,0.007151681327911754,0,1
2016-01-21,0.0055862367045982,0.0004862867484935279,0.005273275155994106,0.0050999499561046715,0.00031296154860409407,1,1
2016-01-22,0.0203078605213804,0.0004862861230961802,0.01999512344980413,0.01982157439828422,0.00031273707157626965,1,1
2016-01-25,-0.0152321479005915,0.00048628604969458883,-0.010029668878358376,0.01571843395028609,0.0052024790222331245,0,1
2016-01-26,0.0135508148162496,0.0004862860709116391,0.009051818373632354,0.013064528745337962,0.004498996442617247,1,1
2016-01-27,-0.0109426977013705,0.0004862860737410161,-0.0006446112195108456,0.011428983775111515,0.010298086481859654,0,1
2016-01-28,0.0051953429128592,0.00048628607302506885,0.005727698995996595,0.004709056839834132,0.0005323560831373949,1,1
2016-01-29,0.0240850846134932,0.00048628607291716466,0.00978069246351526,0.023598798540576036,0.01430439214997794,1,1
2016-02-01,-0.0003612708384024,0.00048628607294118223,-0.0016690491606196909,0.0008475569113435822,0.001307778322217291,0,1
2016-02-02,-0.0181867177247317,0.00048628607294526,-0.010055333224229504,0.01867300379767696,0.008131384500502195,0,1
2016-02-03,0.005977052004735,0.00048628607294445955,0.005544378446960213,0.0054907659317905404,0.00043267355777478703,1,1
2016-02-04,0.0015670928670935,0.0004862860729443067,-0.0013620286744034614,0.0010808067941491934,0.0029291215414969617,1,0
2016-02-05,-0.0192341400911948,0.00048628607294433314,-0.006259666918711817,0.019720426164139132,0.012974473172482981,0,1
2016-02-08,-0.0135523253145107,0.0004477527567714156,-0.009882483836374035,0.014000078071282115,0.003669841478136664,0,1
2016-02-09,5.393698097908383e-05,0.0009130198936365963,-0.003582018027520742,0.0008590829126575124,0.0036359550084998256,1,0
2016-02-10,-0.0008631461128621,0.000360187495642588,-0.0004644103701153274,0.0012233336085046879,0.00039873574274677256,0,1
2016-02-11,-0.0130933751326766,0.00035044497916451926,-0.005643169658584873,0.013443820111841118,0.0074502054740917265,0,1
2016-02-12,0.0204072521437857,0.000365953522373813,0.011831298075847452,0.020041298621411886,0.008575954067938247,1,1
2016-02-16,0.0167373683235481,0.00036613432917419176,0.005244974404529103,0.01637123399437391,0.011492393919018996,1,1
2016-02-17,0.016202606477901,0.0003656998154662675,0.010126748438031368,0.015836906662434733,0.006075858039869634,1,1
2016-02-18,-0.0041041782112572,0.00036569732533960796,0.0023759324722593287,0.004469875536596808,0.006480110683516529,0,0
2016-02-19,-0.0004686994672258,0.0003657094842201983,0.004255854462886119,0.0008344089514459983,0.004724553930111919,0,0
2016-02-22,0.0143754825066259,0.0003657094820904098,0.007965768959278245,0.01400977302453549,0.006409713547347654,1,1
2016-02-23,-0.012709804871514,0.00036570914227532876,-0.009205507516022705,0.013075514013789329,0.0035042973554912944,0,1
2016-02-24,0.0045651909833231,0.0003657091443394488,0.002198821990693027,0.004199481838983651,0.0023663689926300734,1,1
2016-02-25,0.0120389814934314,0.00036570915382473873,0.008761674532993471,0.011673272339606662,0.0032773069604379295,1,1
2016-02-26,-0.0023041703143729,0.00036570915371109434,-0.002629731206869123,0.0026698794680839943,0.0003255608924962231,0,1
2016-02-29,-0.0078733293112902,0.00036570915344666106,-0.0014750601606320307,0.00823903846473686,0.00639826915065817,0,1
2016-03-01,0.023234694313183,0.00036570915345139724,0.014482888427561787,0.022868985159731604,0.008751805885621213,1,1
2016-03-02,0.0044825959475772,0.0003657091534587599,0.00432736378159315,0.0041168867941184396,0.00015523216598404936,1,1
2016-03-03,0.0039119779467261,0.0003657091534585841,0.001899430736934699,0.003546268793267516,0.002012547209791401,1,1
2016-03-04,0.0032480766940428,0.00036570915345837934,0.0016800995910382093,0.002882367540584421,0.0015679771030045909,1,1
2016-03-07,0.0007980661725448,0.00036570915345838546,0.00025257009877012687,0.00043235701908641454,0.0005454960737746731,1,1
2016-03-08,-0.010977768885444,0.00036570915345839115,-0.008503050461952048,0.01134347803890239,0.0024747184234919523,0,1
2016-03-09,0.0049275252465549,0.0003378056551917829,0.005010179715195353,0.004589719591363117,8.265446864045255e-05,1,1
2016-03-10,0.0008019052103549,0.0007423636482025316,0.0010178670936663182,5.954156215236836e-05,0.00021596188331141823,1,1
2016-03-11,0.0160083459507861,0.00040373263258501076,0.009278217587711819,0.015604613318201089,0.006730128363074281,1,1
2016-03-14,-0.0012830219385951,0.0003900567628848863,-0.0033636788422100636,0.0016730787014799862,0.0020806569036149634,0,1
2016-03-15,-0.0016309865291289,0.00040018369634160994,-0.00010639111540579366,0.00203117022547051,0.0015245954137231065,0,1
2016-03-16,0.0057705439916357,0.0004006401349272768,0.013095736955174436,0.0053699038567084235,0.007325192963538736,1,1
2016-03-17,0.0063237532563349,0.00040033749468225193,0.0053711389578118066,0.0059234157616526485,0.0009526142985230935,1,1
2016-03-18,0.0039221383761215,0.000400322417916493,0.002823044117081354,0.003521815958205007,0.0010990942590401458,1,1
2016-03-21,0.0014181109311672,0.00040033145584360134,0.002651481640001831,0.0010177794753235985,0.0012333707088346309,1,1
2016-03-22,-0.0005377128532331,0.00040033194958895106,-0.002137812297435359,0.0009380448028220511,0.001600099444202259,0,1
2016-03-23,-0.0066212937803266,0.00040033167987720773,-0.006406115446374245,0.0070216254602038074,0.00021517833395235438,0,1
2016-03-24,-0.0004432475673843,0.0004003316638243915,0.0013888507072122428,0.0008435792312086914,0.0018320982745965429,0,0
2016-03-28,0.0005904818043296,0.00040033167186732835,-0.002938877243354672,0.00019015013246227166,0.0035293590476842716,1,0
2016-03-29,0.0092076332794839,0.0004003316723860168,0.007624500308948834,0.008807301607097882,0.0015831329705350656,1,1
2016-03-30,0.0043783552002093,0.0004003316721463501,0.0015775300354672049,0.00397802352806295,0.0028008251647420952,1,1
2016-03-31,-0.0024301301868873,0.0004003316721296804,-0.0023911435199252054,0.00283046185901698,3.898666696209446e-05,0,1
2016-04-01,0.0067889649410771,0.0004003316721368167,0.0038821368734992387,0.006388633268940283,0.002906828067577861,1,1
2016-04-04,-0.0032431568916769,0.00040033167213734993,-0.007883932249234431,0.00364348856381425,0.004640775357557532,0,1
2016-04-05,-0.0100378184429946,0.0004003316721371376,-0.007184863743008668,0.010438150115131738,0.0028529546999859316,0,1
2016-04-06,0.0108615144366957,0.0004003316721371206,0.011206456612026303,0.010461182764558579,0.0003449421753306033,1,1
2016-04-07,-0.0120379434853143,0.0004003316721371269,-0.01240765675915462,0.012438275157451427,0.0003697132738403209,0,1
2016-04-08,0.0026931729557998,-1.5073775145793252e-05,0.007662883774302665,0.002708246730945593,0.004969710818502865,0,1
2016-04-11,-0.002349791122132,0.0008594131310829024,-0.003619314573337479,0.0032092042532149024,0.0012695234512054786,0,1
2016-04-12,0.0092698432972639,0.00044545678917246007,0.010474911231721545,0.00882438650809144,0.0012050679344576438,1,1
2016-04-13,0.0100499285395617,0.00041234574299024935,0.006474245238341652,0.009637582796571452,0.0035756833012200485,1,1
2016-04-14,4.818051218371151e-05,0.0004265796991008556,0.0011479113349700041,0.0003783991869171441,0.0010997308227862926,1,1
2016-04-15,-0.0011061463516428,0.00042782434545373527,-0.00023910672207819438,0.0015339706970965354,0.0008670396295646057,0,1
2016-04-18,0.007002013005898,0.000427335575582192,0.0017171674297349587,0.006574677430315807,0.005284845576163041,1,1
2016-04-19,0.0031491422067833,0.0004272890801821085,0.002340780347200629,0.0027218531266011915,0.0008083618595826707,1,1
2016-04-20,0.0009524034237055,0.00042730584009782453,0.001992019741648798,0.0005250975836076755,0.0010396163179432981,1,1
2016-04-21,-0.0053927417611243,0.0004273075675740636,-0.0042418305905435475,0.0058200493286983635,0.0011509111705807528,0,1
2016-04-22,0.0,0.0004273069937135985,0.005746628904524391,0.0004273069937135985,0.005746628904524391,0,0
2016-04-25,-0.0017243645325262,0.00042730692983840703,-0.00647578682457432,0.002151671462364607,0.00475142229204812,0,1
2016-04-26,0.0014850615220285,0.00042730694945771375,0.0023896900642115886,0.0010577545725707863,0.0009046285421830886,1,1
2016-04-27,0.0020559309578924,0.0004273069518095083,0.0032139432281302117,0.0016286240060828917,0.0011580122702378117,1,1
2016-04-28,-0.0091169280986938,0.00042730695113981385,-0.008641228685751933,0.009544235049833613,0.00047569941294186603,0,1
2016-04-29,-0.0054136792170953,0.0004273069510535551,-0.0023254436839705993,0.005840986168148855,0.003088235533124701,0,1
2016-05-02,0.0079171773830884,0.0004273069510763772,0.005176258305200573,0.007489870432012023,0.0027409190778878278,1,1
2016-05-03,-0.0087413197848268,0.00042730695107953004,-0.006499603326088428,0.00916862673590633,0.0022417164587383723,0,1
2016-05-04,-0.0055935007455764,0.00042730695107875364,-0.0017727162526829736,0.006020807696655153,0.003820784492893426,0,1
2016-05-05,-0.0001952060621711,0.0004273069510786387,0.0019418644374140936,0.0006225130132497386,0.0021370704995851936,0,0
2016-05-06,0.0036521289320029,0.0004273069510786651,0.007806880532529647,0.0032248219809242347,0.004154751600526746,1,1
2016-05-09,0.0008259916328435,0.0004530273225077766,0.0006705206639079394,0.0003729643103357234,0.00015547096893556058,1,1
2016-05-10,0.0123572909733572,0.0002661650500943249,0.008344249659607289,0.012091125923262875,0.004013041313749912,1,1
2016-05-11,-0.0093985767327329,0.00038460515287168503,-0.005235909655733414,0.009783181885604585,0.004162667076999485,0,1
2016-05-12,0.0002899301387815,0.0003932016642952702,0.002695226607065181,0.00010327152551377019,0.002405296468283681,1,1
2016-05-13,-0.0087520469789313,0.0003888384406250724,-0.0037979108915960225,0.009140885419556372,0.0049541360873352775,0,1
2016-05-16,0.009816779638461,0.0003884570467786681,0.004261782649696099,0.009428322591682333,0.005554996988764901,1,1
2016-05-17,-0.0093774322017604,0.0003886169443604214,-0.004398305370167496,0.009766049146120821,0.004979126831592903,0,1
2016-05-18,0.0002927910910035,0.00038863342831948377,-0.0025580222197862327,9.584233731598375e-05,0.0028508133107897327,1,0
2016-05-19,-0.003470787960508,0.000388627601136049,-0.0013622310842621014,0.0038594155616440487,0.0021085568762458985,0,1
2016-05-20,0.0062973318543292,0.00038862690275402576,0.00682075159447142,0.005908704951575174,0.0005234197401422199,1,1
2016-05-23,-0.0013634353540891,0.0003886271138483683,-0.0037088198691839153,0.0017520624679374683,0.0023453845150948156,0,1
2016-05-24,0.0128789233347289,0.0003886271429726441,0.009704701345465132,0.012490296191756255,0.0031742219892637678,1,1
2016-05-25,0.0067601875903786,0.00038862713537520964,0.004559053991434285,0.006371560455003391,0.0022011335989443152,1,1
2016-05-26,0.0002867658359525,0.00038862713417629833,0.0031618667477425417,0.00010186129822379832,0.0028751009117900417,1,1
2016-05-27,0.00429028169462,0.00038862713444777995,0.002830989329927417,0.0039016545601722203,0.0014592923646925835,1,1
2016-05-31,-0.001904871687223,0.0003886271344965981,-0.007253890748401017,0.002293498821719598,0.0053490190611780175,0,1
2016-06-01,0.0020470122092564,0.00038862713448697473,0.00038819751816439,0.001658385074769425,0.00165881469109201,1,1
2016-06-02,0.0030391376777031,0.0003886271344850055,0.0038907340403134655,0.0026505105432180947,0.0008515963626103654,1,1
2016-06-03,-0.0029912210577375,0.00038862713448534355,0.000775248761710951,0.003379848192222844,0.003766469819448451,0,0
2016-06-06,0.0050755328842207,0.0003886271344854223,4.685151928228311e-05,0.004686905749735277,0.005028681364938416,1,1
2016-06-07,0.0015599211765104,0.00038862713448541055,-0.0016254286619316078,0.0011712940420249894,0.0031853498384420077,1,0
2016-06-08,0.0032543110736446,0.0002917339451664815,-1.8230100816893835e-05,0.002962577128478119,0.003272541174461494,1,0
2016-06-09,-0.0013659816386571,0.0003860781849393716,-0.0042044340220954044,0.0017520598235964714,0.0028384523834383045,0,1
2016-06-10,-0.0095230767929876,0.0004260634625828393,-0.015007964158106402,0.009949140255570438,0.005484887365118802,0,1
2016-06-13,-0.0077414757949639,0.0004235958690715507,-0.019562846922435147,0.008165071664035451,0.011821371127471248,0,1
2016-06-14,-0.0019688985349037,0.0004223406236061675,0.0023754632862704626,0.0023912391585098674,0.004344361821174163,0,0
2016-06-15,-0.0013952097937156,0.0004224029049969694,0.0006506053462595552,0.0018176126987125695,0.002045815139975155,0,0
2016-06-16,0.0029800165486278,0.0004224421467506814,0.0023126240600547365,0.0025575744018771188,0.0006673924885730637,1,1
2016-06-17,-0.0037312119584015,0.00042244065633183215,0.0021415232593303677,0.004153652614733332,0.005872735217731868,0,0
2016-06-20,0.0064197701946671,0.00042243943447341887,0.006188278214372254,0.005997330760193681,0.0002314919802948465,1,1
2016-06-21,0.002834540868103,0.00042243946708931334,-0.00022604666623087302,0.0024121014010136865,0.003060587534333873,1,0
2016-06-22,-0.0016329080597932,0.0004224395049851811,-0.013112199155867497,0.002055347564778381,0.011479291096074297,0,1
2016-06-23,0.0129385271927782,0.0004224395043917758,0.020050911774024554,0.012516087688386425,0.007112384581246354,1,1
2016-06-24,-0.0365697464801113,0.0004224395032209485,-0.03850419854919732,0.036992185983332246,0.0019344520690860248,0,1
2016-06-27,-0.0180718808283649,0.0004224395032265524,0.006641348781212722,0.01849432033159145,0.02471322960957762,0,0
2016-06-28,0.0178749380825012,0.0004224395032625888,0.02348080346393049,0.017452498579238612,0.005605865381429289,1,1
2016-06-29,0.0168845548524767,0.00042243950326280533,0.012475952353844052,0.016462115349213893,0.004408602498632648,1,1
2016-06-30,0.0135533848913925,0.00042243950326170036,0.005092198224424306,0.0131309453881308,0.008461186666968193,1,1
2016-07-01,0.0020984040221245,0.0004224395032616818,0.006180693794953036,0.0016759645188628182,0.004082289772828536,1,1
2016-07-05,-0.0072198063641754,0.00042243950326171554,-0.0071807101225183,0.007642245867437116,3.909624165710033e-05,0,1
2016-07-06,0.005980024007435,0.0004224395032617165,0.00445663292401011,0.005557584504173284,0.00152339108342489,1,1
2016-07-07,-0.0006199990506059,0.0004224395032617155,-0.0008254487458595743,0.0010424385538676155,0.0002054496952536743,0,1
2016-07-08,0.0147805320245766,0.0001367233620287903,0.01000316513851529,0.01464380866254781,0.004777366886061311,1,1
2016-07-11,0.0035209533469499,0.0004365247043204189,-0.0028794778574842885,0.003084428642629481,0.006400431204434188,1,0
2016-07-12,0.0072368720977749,0.0004089012427103298,0.002568644651775475,0.00682797085506457,0.004668227445999425,1,1
2016-07-13,-0.0001394900253593,0.00039540085012089817,0.0014675938256421069,0.0005348908754801982,0.001607083851001407,0,0
2016-07-14,0.0055680346509362,0.0003963645795450646,0.002145386995050468,0.005171670071391136,0.0034226476558857325,1,1
2016-07-15,-0.0013425998357618,0.0003969676248738518,0.001975099365182832,0.0017395674606356516,0.003317699200944632,0,0
2016-07-18,0.0026836472002593,0.00039693630792013684,0.0010853316628467425,0.002286710892339163,0.0015983155374125575,1,1
2016-07-19,-0.0010171872801331,0.00039690957550989926,0.0032768679843051046,0.0014140968556429993,0.004294055264438205,0,0
2016-07-20,0.0041540815335319,0.00039691046856305136,0.001876775984700493,0.003757171064968848,0.002277305548831407,1,1
2016-07-21,-0.0037839778883064,0.0003969116449376142,-0.008113238596987407,0.004180889533244014,0.004329260708681008,0,1
2016-07-22,0.0044750066003239,0.00039691162670098354,0.005281989113622647,0.004078094973622917,0.0008069825132987467,1,1
2016-07-25,-0.0027195628369468,0.0003969115753017611,-0.007417269267392354,0.003116474412248561,0.004697706430445554,0,1
2016-07-26,0.0004612345782766,0.000396911575196109,-0.001359114271342179,6.432300308049097e-05,0.001820348849618779,1,0
2016-07-27,-0.0010616363655759,0.00039691157742613166,0.0005772168302151954,0.0014585479430020316,0.0016388531957910954,0,0
2016-07-28,0.0011541215183541,0.00039691157746965966,-0.0002611979423465179,0.0007572099408844404,0.0014153194607006178,1,0
2016-07-29,0.0016131570938162,0.00039691157737358726,0.006212406989364755,0.0012162455164426128,0.004599249895548555,1,1
2016-08-01,-0.0008292727396431,0.0003969115773700196,-0.005751824902616109,0.0012261843170131195,0.0049225521629730085,0,1
2016-08-02,-0.0064278445928346,0.000396911577374129,-0.007006506301355634,0.0068247561702087295,0.0005786617085210338,0,1
2016-08-03,0.0029180795794549,0.00039691157737435564,0.005806402375829761,0.0025211680020805444,0.002888322796374861,1,1
2016-08-04,0.0010638007996821,0.00039691157737418113,0.004120626790727723,0.0006668892223079189,0.003056825991045623,1,1
2016-08-05,0.0081454233592485,0.0003969115773741683,0.008274613413617113,0.007748511781874331,0.0001291900543686133,1,1
2016-08-08,-0.0005960264154867,0.0005104347668324149,0.0010091639197717223,0.0011064611823191149,0.0016051903352584224,0,0
2016-08-09,0.0005960264154868,0.00010686514488708192,-0.0011539498132207074,0.0004891612705997181,0.0017499762287075072,1,0
2016-08-10,-0.0024781829139865,0.00040148265768244365,-0.004403660074607349,0.0028796655716689435,0.0019254771606208492,0,1
2016-08-11,0.0046300445845071,0.000422195780211814,0.005423794228591918,0.004207848804295286,0.0007937496440848183,1,1
2016-08-12,-0.0008690220844397,0.0004109107626662288,0.0026181875452876797,0.001279932847105929,0.00348720962972738,0,0
2016-08-15,0.0028794279369451,0.0004099100775905784,-0.0005361544711538239,0.0024695178593545216,0.003415582408098924,1,0
2016-08-16,-0.0051710349206423,0.000410338965999494,-0.0054427161164299406,0.0055813738866417936,0.0002716811957876406,0,1
2016-08-17,0.0018793136337601,0.0004103854184799247,0.003913214975738279,0.0014689282152801754,0.002033901341978179,1,1
2016-08-18,0.0022413482050911,0.00041036925553441264,0.007074093838184244,0.0018309789495566874,0.004832745633093144,1,1
2016-08-19,-0.0014631233142854,0.00041036716012890457,0.0013879892036263893,0.0018734904744143045,0.0028511125179117892,0,0
2016-08-22,-4.570345985385243e-05,0.0004103677636304379,-0.008289687399535853,0.0004560712234842903,0.008243983939682,0,1
2016-08-23,0.0020114267478772,0.00041036785610802044,2.22926920017163e-05,0.0016010588917691796,0.0019891340558754835,1,1
2016-08-24,-0.0051280273725821,0.00041036783380576946,-0.008150282659237345,0.005538395206387869,0.0030222552866552453,0,1
2016-08-25,-0.0006887648454667,0.0004103678297948945,-0.0002685571838211673,0.0010991326752615945,0.0004202076616455327,0,1
2016-08-26,-0.0018853494913675,0.0004103678306094147,0.0005632557384273898,0.002295717321976915,0.0024486052297948897,0,0
2016-08-29,0.0049124544885064,0.0004103678307808864,0.004677778013349713,0.004502086657725514,0.00023467647515668707,1,1
2016-08-30,-0.0016501313366878,0.0004103678307515451,-0.001199730290732059,0.0020604991674393453,0.00045040104595574096,0,1
2016-08-31,-0.0028478165324807,0.00041036783074430356,-0.003442476722040076,0.003258184363225004,0.0005946601895593759,0,1
2016-09-01,4.586304260674281e-05,0.0004103678307453432,-0.001701528946927632,0.00036450478813860037,0.0017473919895343746,1,0
2016-09-02,0.0044978238686429,0.0004103678307456458,0.011851569562248795,0.0040874560378972545,0.007353745693605895,1,1
2016-09-06,0.003018157750657,0.0004103678307456097,0.00016679787553305238,0.0026077899199113902,0.0028513598751239476,1,1
2016-09-07,-9.161238829418582e-05,0.00031543127774923314,0.002093013965262986,0.00040704366604341893,0.002184626353557172,0,0
2016-09-08,-0.002285845961412,0.00033669399453988463,-0.0020025782508900263,0.0026225399559518846,0.00028326771052197353,0,1
2016-09-09,-0.0242255995832297,0.0004448130391543174,-0.030909924307505634,0.02467041262238402,0.006684324724275933,0,1
2016-09-12,0.0142453998146616,0.0004454755982005527,0.01325016646752039,0.013799924216461047,0.0009952333471412098,1,1
2016-09-13,-0.0144799101229838,0.0004411715810035838,-0.01514530681982674,0.014921081703987385,0.0006653966968429396,0,1
2016-09-14,-0.0003752135658286,0.0004410850065531317,-0.0025135532218517795,0.0008162985723817317,0.0021383396560231797,0,1
2016-09-15,0.0099429998844692,0.00044125550023993833,0.010059464545412459,0.009501744384229262,0.00011646466094325861,1,1
2016-09-16,-0.0038730907612493,0.0004412613364256521,0.00526218030343622,0.004314352097674952,0.00913527106468552,0,0
2016-09-19,0.0001876136507264,0.0004412546163433042,-0.0007557142665563567,0.0002536409656169042,0.0009433279172827568,1,0
2016-09-20,4.714780755233784e-05,0.0004412542896123684,-0.0013099097154682764,0.00039410648206003054,0.0013570575230206143,1,0
2016-09-21,0.0111825614472986,0.00044125455313614206,0.017645588095284215,0.010741306894162458,0.006463026647985615,1,1
2016-09-22,0.006281668046977,0.0004412545698530358,0.009860454814609239,0.0058404134771239645,0.0035787867676322386,1,1
2016-09-23,-0.005494339369882,0.0004412545595736756,-0.0032044175477722384,0.005935593929455676,0.0022899218221097617,0,1
2016-09-26,-0.0081355445811569,0.0004412545587631365,-0.013235558331372955,0.008576799139920037,0.005100013750216055,0,1
2016-09-27,0.0061893154200479,0.0004412545591618927,0.008023882841033331,0.005748060860886008,0.001834567420985431,1,1
2016-09-28,0.0049510981095252,0.0004412545591998002,0.007668200560209391,0.004509843550325399,0.0027171024506841912,1,1
2016-09-29,-0.0090882858331816,0.000441254559184422,-0.00955450820400314,0.009529540392366021,0.00046622237082154065,0,1
2016-09-30,0.0075178204049631,0.00044125455918269486,0.005330023112783633,0.007076565845780405,0.0021877972921794673,1,1
2016-10-03,-0.0024070034313249,0.00044125455918328423,-0.0006381581982940686,0.002848257990508184,0.0017688452330308314,0,1
2016-10-04,-0.0051108169736381,0.00044125455918336137,0.0001404820792568391,0.005552071532821461,0.0052512990528949385,0,0
2016-10-05,0.0044153111419112,0.00044125455918333893,0.00582383285781994,0.003974056582727861,0.0014085217159087405,1,1
2016-10-06,0.0006955058317268,0.0006089337044723103,0.0028983232911596905,8.657212725448964e-05,0.0022028174594328903,1,1
2016-10-07,-0.0034354185919779,0.00024730637349962997,-0.004677923796371609,0.0036827249654775296,0.001242505204393709,0,1
2016-10-10,0.0051949745079583,0.00039228564248257845,0.002597040373132083,0.004802688865475722,0.002597934134826217,1,1
2016-10-11,-0.0127102836035337,0.0004060134807500023,-0.01169853489175521,0.013116297084283702,0.0010117487117784901,0,1
2016-10-12,0.0013111066143892,0.0004004914473078208,-0.0032071393930229587,0.0009106151670813791,0.004518246007412159,1,0
2016-10-13,-0.003281037036575,0.0003999703256528231,-0.0037583056011912313,0.0036810073622278233,0.00047726856461623125,0,1
2016-10-14,0.0005163907878796,0.0004001806508148263,0.0034479825631817027,0.00011621013706477376,0.002931591775302103,1,1
2016-10-17,-0.0034782050845932,0.0004002004329025824,-0.0005553506021167124,0.0038784055174957825,0.0029228544824764875,0,1
2016-10-18,0.0062428513332887,0.00040019242198053494,0.0058988218386828595,0.005842658911308165,0.0003440294946058407,1,1
2016-10-19,0.0026635282561291,0.0004001916710476157,0.006388413088554633,0.0022633365850814845,0.003724884832425533,1,1
2016-10-20,-0.0018680135300201,0.00040019197616914643,0.003633818592683375,0.0022682055061892465,0.005501832122703475,0,0
